Tweet,Info,Info2
@D10SFCB_ @ElBarselono El mejor equipo del mundo es el más laureado. Según la Fifa el mejor del siglo XX es el Real Madrid. Y hasta que tenga el Barça 12 Champions os queda mucho q pedalear! Ánimo! https://t.co/i8Pgc8KPgX,NoNeutro,Positivo
Han robado por el método del alunizaje en la tienda del Atleti del Wanda. Espero que ningún atlético compre merchandising robado de su equipo.,NoNeutro,Negativo
Roban en la tienda oficial del @Atleti empotrando un coche en el escaparate https://t.co/4rMzwlbqgq,NoNeutro,Negativo
"@blasradio Para este Madrid, favorito como el que más, independientemente de como vaya en liga, el peor rival posible es el Barça a doble partido (no a uno) y la falta de antídoto para parar a Messi en el Bernabéu. Ni en el mejor momento de Zidane (abril-mayo 2016), pudo hacerlo.",Neutro,Neutro
Si jugamos como contra el Barca al villareal le ganamos������,NoNeutro,Positivo
Luis Suárez advierte: la oferta que saca a un intocable del Barça en verano https://t.co/thbaqV1yAj,Neutro,Neutro
La #EuropeaLeague el #Atlético se la tiene que tomar como una vía para seguir aumentando sus ingresos que impidan que al final los millonarios del #PSG nos puedan quitar a nuestras estrellas.,Neutro,Neutro
@saguilarcom Y de k vale cumplir siemore salimos maltratados en prensa y después les ponemos la cana. Venga ya!!!! Que se jueguen la coma al poker el @FCBarcelona y @FCF_CAT .,NoNeutro,Negativo
Igual que el Madrid al PSG el Chelsea manda al Barça el Chelsea manda al Barça el Chelsea manda al Barça al carrer,NoNeutro,Negativo
"@treska33 Por favor, insultas mas a los culés diciendo q el pedrerol el del Barça q diciendonos culerdos... todos sabemos q el veletrol es mas mandril q su florentineza",NoNeutro,Negativo
"Se que este año me va a ir mal porque en época de parciales ni bola al estudio solo #Mundial y #Messi ,⚽️��",NoNeutro,Positivo
"@AS_Manolete En la Juve, estuvo de vacaciones, cedido por el Barça.",Neutro,Neutro
"@Cristina_VeMu @ToniCAT1963 @LluisMascaro @sport ¿Aquellos casi atracos al Barça?, no se que dió mas pena si el festivald e piscinas de Drogba o los 4 penaltis tangados al barça en el 6-1, 4 putos penaltis sin pitar colega, 4! https://t.co/UdaDhtXaiR",NoNeutro,Negativo
El 14 todos viendo el superclásico. Yo el 14 voy a ver al Barça ⚽��,NoNeutro,Positivo
"Grandísimo. Y esto nunca lo comprenderá un tío de Badajoz que es del Barça o uno de Albacete que es del Madrid, que no intenten vendernos la moto porque no cuela. https://t.co/EORezRdTqs",NoNeutro,Negativo
"Dedicado para:
@Trigueros17 
@FCBarcelona https://t.co/V2PkAisZ0F",Neutro,Neutro
@miguelfar07 @DanLens Yo del Barca me quedaría con Rakitic... es lindo y así de rubio más,NoNeutro,Positivo
La oportunidad que el Barça le debe a Carles Aleñá https://t.co/ZIklvLINQy,Neutro,Neutro
#MERCADO | Los tres jugadores del Barça que Mourinho pretende fichar en verano | 90 min https://t.co/wL8S7UiHkE,Neutro,Neutro
"una opinión deja de ser una opinión cuando, oprime/ofende a una persona o a un colectivo hostia, una opinión es decir que para ti el Barça es mejor que el Madrid no decir que los homosexuales no son normales, que sois gilipollas y no es una opinión es una afirmación.",NoNeutro,Negativo
"Cuenta la Leyenda que Todo comenzó hace 17 Años......Perdón #Twitter pero 280 caracteres es un verdadero Insulto para poder Describir al Mago, al Redentor, al Ilusionista, al Mejor Jugador de Fútbol que han visto mis ojos, al D10S, a #Messi 
1 ❤ 1 Playera y 1 Club #SimplyTheBest https://t.co/3D1V0yhAtH",NoNeutro,Positivo
"@diablillocule14 @InvictosSomos Hablamos de Cristiano, no? Y si hablamos de robos mira bien los del barca, cuanto se tardaron en marcarles penal? Expulsiones? Hablamos de Cristiano campeón, ahí solo sale dos veces NAJAJJAJAJA si dices que todos regalados",NoNeutro,Negativo
@David21ca @titomito15 @Borja_Aranda_ Pero porque la ganase el Atm o porque la perdiera el Barça...?,Neutro,Neutro
@marca se le viene bayern barca y madrid y ya esta adelantando las excusas muy inteligente señor pep,NoNeutro,Positivo
"@juliovillagomez El típico indiecito q habla pestes del mas Glorioso Club de su ciudad y de la historia del Ecuador, q se hace hincha d clubes d otra ciudad para llamar la atención y sentirse aceptado, pero aparte anda con camiseta del Barca d España!",NoNeutro,Positivo
El Barça Lassa deja casi vacía la enfermería https://t.co/3GW4v1bJ9Q por @jbatalla7 https://t.co/YqMnW5rtxz,Neutro,Neutro
@AS_Manolete No tranquilo que el chollo del atleti este año no está,NoNeutro,Negativo
"NO ESTOY PSICOLOGICAMENTE PREPARADO PARA QUE EL BARÇA DEJE ARAFUE AL CHELSEA. ����
#UCL",NoNeutro,Negativo
"Esto del fútbol es así, te suben y bajan a la vez, según sople el viento y de 0 a a100 de un cohete espacial, decir fiasco a Emery, por perder contra dos equipitos...como Barça y Madrid, con el primero, la vuelta.....y contra el RM no tenía a su máxima estrella, pues vale...",Neutro,Neutro
@peperezp @sport MESSI tira del carro del Barça y cuando se vaya veremos a ver... al igual que cuando se vaya CR del Madrid ... el día que se retiren el fútbol cambia por completo,NoNeutro,Positivo
"@Albiazules @DWunderkammern @recreoficial @AytoHuelva Es el titular fácil. No se preocupan de leer la letra pequeña. Claro, dedican tanto tpo a Madrid y Barça q para q se van a infornar",Neutro,Neutro
"@MarielyJv @VenezuelaCule @LuisOmarTapia Al final el City de Hoy nombre por nombre no es Barça de la época de Pep, es un equipo discreto en nombres que ha estado jugando muy bien en conjunto. La locura del mercado es la q hace ver esa nomina así, a parte q se busco excelentes suplentes.",Neutro,Neutro
"El Barça fue a por Verratti y a por di Maria. Después de lo de ayer, menos mal que no cerraron nada",NoNeutro,Positivo
"ESTA TARDE a las 18:45 se juega la SUPERCOPA DE CATALUNYA entre el Espanyol de Cornellá y el @FCBarcelona_es 
Puedes seguirlo a través de Youtube (Canal Oficial del Barça), Facebook Live (FC Barcelona), FCBarcelona APP, BarçaTV o @tv3cat",Neutro,Neutro
"A 2 años de su ida, después de echar al Barça de la Champions el año pasado con partidazo y llegando a la final, tu valoración es claramente objetiva�� https://t.co/foOuz9o0oh",Neutro,Neutro
"Esto del fútbol es así, te suben y bajan a la vez, según sople el viento y de 0 a a100 de un cohete espacial, decir fiasco a Emery, por perder contra dos equipitos...como Barça y Madrid, con el primero, la vuelta.....y contra el RM no tenía a su máxima estrella..@amaliomoratalla",NoNeutro,Negativo
"@saracsanchezp @victoramaya @infocracia Totalmente de acuerdo contigo. Cual sociedad civil? El mismo grupo de borregos apoyando a líderes politicos que han entregado el pais. Como decian mis abuelos""la misma barca atravesando diferentes ríos""",NoNeutro,Negativo
Recién me compro el conjunto del Barça y ya sale otro mejor... Y bueno a gastar de nuevo se a dicho,Neutro,Neutro
�� MERCADO Los tres jugadores del Barça que Mourinho pretende fichar en verano ⬇️⬇️ https://t.co/o55JLjrCvT,Neutro,Neutro
@lluisizquierdo Para que luego quitéis méritos al Atleti del Cholo lo que ha hecho estos años,Neutro,Neutro
@AS_Manolete No me había enterado de que el Barça ya está clasificado. Gracias por la información. ¿Cómo quedó el partido de vuelta?,NoNeutro,Positivo
@putotrolaso @swivelFCB @LluisMascaro @sport El que tiró la liga en septiembre el año pasado fue el Barça nene.,Neutro,Neutro
"Al final serà materialment impossible estar d’acord en res amb aquesta dona........Ah no, que és del Barça com jo, però segur que a ella li agrada com juga André Gomes �� https://t.co/WhmmelmAy4",Neutro,Neutro
"Con este Atleti, este Sevilla y la competitividad de equipos como Eibar, Girona o Getafe, Emery no acaba ni octavo.",NoNeutro,Negativo
"Pavor tengo que ahora los del #PSG miren hacia el #Atlético y vengan a por #Simeone, #Oblak y #Griezmann. Tienen tanto dinero que son capaces de cuambiar cualquier opinión de seguir siendo #cholistas.",NoNeutro,Negativo
@moscu_toronto Pues cuando era pequeñito era del Barça... Luego dejó de interesarme... ��,NoNeutro,Positivo
ULTIMA HORA: EL PRESIDENTE DEL PSG LE OFRECE AL BARÇA REGALAR A NEYMAR MAS LA TORRE EIFFIEL POR MESSI,NoNeutro,Positivo
"Me pregunto pq en @JugoneslaSexta, @jpedrerol no habla de q el PSG salió sin tensión , sin ganas etc...y dicen q fue el Madrid el q no los dejó,en cambio, el Domingo critican al Atlético por lo mismo q hizo el PSG pero no alaban al Barça por no dejarles jugar",NoNeutro,Negativo
"La victoria de ayer a la prensa tampoco le vale. El PSG es una banda. Pues lo añadimos a la lista: Juve, Atleti, Bayern y PSG",NoNeutro,Negativo
"@CriterioCule La Copa del Rey coge valor si enfrentas en finales al Atleti o Barca, las Ligas es un tema que me duele pero con las UCLs ni el mejor Barca de la historia gano dos seguidas. Ganó 2 en 4 años, el Madrid 3. Con el tema de Messi y CR como te digo me da pena ajena que sólo 1/2...",NoNeutro,Negativo
"@Blogcelonista Definiciones de la liga según quien la gana.
1- La gana el Barça: el Madrid tira en enero una competición menor que no interesa.
2- La gana el Madrid: la mejor competición, la más dura, la de la regularidad, la gana el mejor equipo del mundo.",NoNeutro,Negativo
@VictorJ_13 Esa foto la subieron cuando el Barça perdió la Supercopa de España �� Ahora calladitos como putas ����,NoNeutro,Negativo
"Estamos preparando un mercadillo para recaudar fondos para el viaje a Senegal del proyecto ""Una aldea llamada Wandie"" @WandieAldea . Todavía disponemos de entradas Fila 0 del Concierto Solidario. Estaremos en el AMPA hoy miércoles de 17:15 a 18:15 y viernes de 17 a 17:30. https://t.co/DweVlBrsMW",Neutro,Neutro
@tjcope El Barça que se ha quitado de medio un cruce con Neymar.,Neutro,Neutro
AS - Los jugadores del Barça confiaban en el pase a cuartos del Real Madrid https://t.co/VN70wUITqh,Neutro,Neutro
"Hace 17 años, Messi por primera vez se puso la Barça - ESPN Deportes https://t.co/bkdhcQxWyz",Neutro,Neutro
"@emedemamon los que se clasifiquen ya son los mejores, Barça, Juventus y Bayern ya han eliminado al Madrid alguna vez.",NoNeutro,Positivo
"Pensar que Tata Martino decía que tenía que jugar por derecha y que Ice Pastore iba a conducir el fútbol de la selección, Sabella jugó para él y Mascherano, hasta hinchas del Barca lo querían por por izquierda al tipo que maneja el fútbol del Barca con Busquets. https://t.co/mUBDDWmDeE",Neutro,Neutro
La mejor decisión del #Barça fue dejar salir a #Alvés al #PSG. Partido lamentable y lo que parece claro es que su siguiente paso será #China para sacarle el máximo rendimiento económico a la recta final.,NoNeutro,Positivo
@DValdearenas12 Estamos pa hablar los del Barça majete,Neutro,Neutro
"@jap_76 Despres de les noticies del Barça, futbolisticament parlant, el que mes interesa a la gent es el seu rival directe, que normalment es el Madrid. De aqui el ordre de les notícies. El que si trobo a faltar es que dediquin mes minuts al Girona que esta fent una gran temporada.",NoNeutro,Positivo
"Deportes Cuatro: SOIS UNA MIERDA

Están tachando de vergonzoso hasta las bengalas encendidas fuera del estadio y cánticos vs Madrid.

Cuando Atleti o Madrid hacen los mismos recibimientos no dicen nada, LO CONTRARIO.

Y esos cánticos se hacen en todos los campos de España.",NoNeutro,Negativo
"Félix Brych ayer en el partido de champions #PSGRM acudió a su cita para favorecer al RM. Tercera expulsión en 3 partidos de equipos que juegan contra el RM. Vs Atleti Arda Turan, Vs Totenham a P. Crouch y ayer Vs PSG a M. Verratti.
Nada más que decir señorías.
#UCL",NoNeutro,Negativo
"@ATLASNU8E Tendrías que haberte hecho del Barça directamente, aunque no te guste el fútbol",Neutro,Neutro
"Hace 17 años, Messi por primera vez se puso la Barça https://t.co/BkWkkxASym",Neutro,Neutro
"Para ser del Barça @jpedrerol cuando éste gana nunca le dedicas mas de 5min en tu programa de ""periodismo deportivo"".. Ah! pero cuando pierde te frotas las manos para poner a parir a Messi #JUGONES",NoNeutro,Negativo
"#City, #Barça, #Juve o #Tottenham quedan en la lucha y desde luego el #Madrid no debe soñar con más chollos como el #PSG y que ahora le tocará un auténtico miura para ganar la #Champions.",Neutro,Neutro
Me gustaría decirle a la @FCF_CAT que el partido de la Super Copa catalana debería ser los dos equipos más fuertes. #FCBarcelona y #Girona. El español no pinta nada en este partido. #SupercopaCAT,NoNeutro,Positivo
@joosete10 @DjMaRiiO_90 @LordbzB Yo igual 5 semestre de ingeniería :v 100% del barca y de messi jajajajaja no le ha dado ni a una,NoNeutro,Positivo
Va a comenzar el partido,Neutro,Neutro
"@Alexmarko88 @ArielRizo11 Claro, lo que le pasaba a Neymar en el Barça.",Neutro,Neutro
"@FOXSportsArg Osea, boca no pudo con argentinos quieren que pueda con el barca?",Neutro,Neutro
@elchiringuitotv @JugoneslaSexta Le dare merito al madrid el dia q vosotros reconoscais q el Barça tambien tiene meritos por lo q hace.,Neutro,Neutro
Robo de 180 minutos cuando busca la palabra robo su sinónimo es el # Barca https://t.co/9oPnpjbObH,NoNeutro,Negativo
"Valverde es responsable de este Barça fiable atrás, que no se rompe en 2 en los partidos, que juega junto y compacto... Pero también es verdad que el “cuadrado-eje defensivo” está a un grandísimo nivel individual: Piqué, Umtiti, Busquets y Rakitic",NoNeutro,Positivo
@bedumo @EstebanMqzG2 Que se lo digan al Barça que después de muchos penaltis sin pitar (en unos años) le pitan uno que no es,Neutro,Neutro
17 años del debut de Messi con las categorías inferiores del Barça. Todo empezó ahí https://t.co/7m1rE3dnSK,Neutro,Neutro
@neymarjr Te has dado cuenta de que hace falta que te vayas estes tu para competir vente a la liga española al equipo que mas te guste te querran y si irte del barsa era por ser el mejor era lo que el barça tenia en mente cuando terminara la era messi seria la neymar igual que pasocondinho,NoNeutro,Positivo
"Este es nivel que tiene la gente. El Madrid nunca hace nada bien siempre son los rivales los malos jajajaja. Juve, Atleti, City, PSG... https://t.co/eeOEdbH1bg",NoNeutro,Positivo
"Candidatos a ganar la UCL 17-18 (07/03/18)

1º Real Madrid, City, Barça
2º Tottenham, Bayern
3º United, Liverpool",Neutro,Neutro
"¡DE PIE DAMAS Y CABALLEROS! ������
#HOY se cumplen 17 años del debut oficial de Leo #Messi con el Infantil ""B"" del... https://t.co/kytx0qL8mP",NoNeutro,Positivo
@diarioas Ni aunque ganen pueden vivir sin el Barça jajajajja,Neutro,Neutro
El Real Madrid recibirá un nuevo escarmiento con la salida de Lucas Digne del FC Barcelona https://t.co/iwBkHhGRcK #barcelona https://t.co/LmHYqNxPwx,Neutro,Neutro
Ponen al city como candidato a ganar la champions y yo veo antes al Barça o al Madrid antes que a esos,Neutro,Neutro
"@Magic_F1 @MrAlexF1 No jodas, tienen a toda una estructura mucho más grande q Alonso, en 2007 se fue Alonso y continuaron(es más de hecho ganaron un mundial) y cuando se vaya alonso seguirán, y ganarán más mundiales, esto es así, es como el Madrid o el Barça, se irá serresiete y el Madrid seguirá",NoNeutro,Negativo
"@LuisOmarTapia Algunos lo ponen como el mejor DT de la historia y para mí está lejos. Que ""invento"" el Tiki Taka, falso.
El Barça se le cayó al final.
Fracaso en Munich. (Ganar liga y Copa es normal)
Nada con el City en la 1a. temporada (Conte campeón). 
Medianito el Pep...",NoNeutro,Negativo
"@Giovannifxf @pilotaipunt Qué vergüenza,solo medio metro tioooo,somos el Barça y podemos poner la varrera donde queramos tioo",NoNeutro,Negativo
"@lniestismoFCB Cuidado! Recodad que el Málaga por más pésimo que este, siempre busca la forma de fastidiar al barca; se convierten en leones rocosos a diferencia de cuando juegan contra „otros“ que hasta en alfombra roja entregan el partido. https://t.co/tJOYrFC99H",NoNeutro,Negativo
"Vengo 2/2 con los clasificados a Cuartos de Champions. En los partidos de hoy fui por Tottenham y City (todo en el momento del sorteo). Desps Barca, Sevilla, Roma y Bayern",Neutro,Neutro
"@elfenomenor9r9 @diaz25643422 @marianot19 @Cristiano Yo eh seguidp a CR7 desde su debut en la EPL, el tipo es mas de lo que tu dices. No hay que olvidarnos de lo que fue, y lo que es hoy. Es como olvidar lo que hizo Ronaldinho en el barça solo por que jugo en el queretaro. CR7 es una leyenda en vida, le duela a quien le duela",NoNeutro,Positivo
"@cholomirey @darioleiva1975 lo terrible es que la afición del @Atleti lo tolere, no solo, cero libertad, afición manipulada, y vendida, perdida de entidad e idiosincrasia, y es que ni se a intentado, una PENA. Cuando se habla de otras aficiones, deberían 1 mirar a dentro",NoNeutro,Negativo
@joansubi3J Dime un partido bueno de Asensio???? Quitado el del Barça de la súpercopa.... para 3 partidos al año ya tenían a Ozil y mira donde acabó... blfffff,NoNeutro,Negativo
Más miedo al Barça que al PSG? Has mencionado a Ter Stegen sin haber jugado ayer... #Jugones @jpedrerol,Neutro,Neutro
"@AlejandroNY75 @2010MisterChip Y peor. Elogia al citi y dice q Alexis es del barca porq ahi esta Guardiola. Si elogia a al Pescado Ruiz que le va a Cristiano, xq segun ellos, Messi es mejor...y asi sucesivamente.",NoNeutro,Negativo
"@AlejandroNY75 @2010MisterChip Y peor. Elogia al citi y dice q Alexis es del barca porq ahi esta Guardiola. Si elogia a al Pescado Ruiz que le va a Cristiano, xq segun ellos, Messi es mejor...y asi sucesivamente.",NoNeutro,Negativo
@duodezzimo @madridisme Vaya cabezazo del niño. Me recordó al de la final del Copa del 2012 contra el Barça.,NoNeutro,Positivo
Please RT!! #barcelona #fcbarcelona #Barca #fcb El FC Barcelona tiene un negocio redondo entre... https://t.co/PrHGWa1tQZ https://t.co/CaaykohFMn,Neutro,Neutro
@LucasScagliola Dale un rato más y será más q el Barça (?),Neutro,Neutro
Please RT!! #atleti #atletico #ATM Inter de Milán y Roma pujarán por el fichaje de Vrsaljko https://t.co/rvm270Y4Qy https://t.co/3Lat2Z2RQY,Neutro,Neutro
Su primer y último gol con el Barça https://t.co/MPLV5fZoLm,Neutro,Neutro
"@Aitor_Cachon @imaetxega Barça o Barcelona, por favor. Gracias.",Neutro,Neutro
@JugoneslaSexta @laSextaTV @elchiringuitotv Incomparecencia ayer del PSG. Alguien sabe si salió a jugar?? Después analizáis lo del atlético de Madrid con el barça...,Neutro,Neutro
"Sobre el Lokomotiv, cómo llega a la eliminatoria contra el Atleti y toda la vuelta del fútbol a Rusia hablo en mi columna en @ug_football.

https://t.co/SrhezZaXKM",Neutro,Neutro
Iniesta inicia su plan en la Ciutat Esportiva para llegar al Barça-Chelsea https://t.co/kgqQtUKNgc https://t.co/WKtK18DWbD,Neutro,Neutro
Que suerte tienen los pierdas del real Madrid. Ojalá les elimine algún equipo malo. Ganan al psg y empatan contra equipos malísimos. @Atleti contigo hasta la muerte.@AntoGriezmann mejor jugador del mundo.,NoNeutro,Positivo
No había caído en cuenta pero el Barça está cerca de ganar su 7ma liga de las últimas 10. 7 ligas de 10. El dominio en España del Barça de esta generación es arrollador..,NoNeutro,Positivo
@migueljr_5 @elchiringuitotv Si los de Madrid hacen lo mismo con el Barça muchas veces ��,NoNeutro,Positivo
"Se te ve hoy más contento que de normal, Josep. Pero tú, ¿no eras del Barça? #JUGONED",NoNeutro,Positivo
Alguien sabe en que hotel de concentracion se alojara el Barça en Malaga????,Neutro,Neutro
@2010MisterChip Soy 100% fans del Barça pero no caigo en eso. Esto es fútbol señores. Hay que disfrutar y saber reconocer la realidad.,NoNeutro,Positivo
"DIOS MIO, eres de los puntos mios. Barça y Liverpool. FOLLOW @SirLiverbird",NoNeutro,Positivo
"Feliz cumpleaños @FCBPenyes! Qué sigáis haciendo esta gran labor y dando voz a todos los peñistas! #cumpleaños #Barça ����

��https://t.co/B2x8lP4Q1T�� https://t.co/yG1uOhpojd",NoNeutro,Positivo
#dilesquesevayan @Atleti,Neutro,Neutro
"@LuisOmarTapia LO QUE PASA ES QUE EL QUE HABLA PAJA SOY VOH @LuisOmarTapia PORQUE CUANDO ESTUVO EN EL BARCA LO ALABASTE INFINIDADES DE VECES. 
AHORA QUE? TE PAGA FLORENTINO PARA QUE TE EXPRESES DE ESA MANERA CONTRA PEP.
#MADRIDISTA AL FIN.",NoNeutro,Negativo
@Atleti https://t.co/LdR9whIDWD,Neutro,Neutro
"Por eso el Barça le suele hacer mucho daño, Messi lee esos espacios de maravilla y recibir en ese espacio un balón en juego posicionar es mortal. https://t.co/qmzmb8lIBU",Neutro,Neutro
Siguen cansinos los de la caverna y sus seguidores con l golazo de #Messi..!!��������,NoNeutro,Negativo
En @ecdeportes: Juanma López: de vender cazadoras en la cantera del Atleti a comprar el Recre por 1€ https://t.co/5fQlvvTqIP,Neutro,Neutro
"@diariolagrada Pues nada, adeu y barca nova. Y mientras tanto a la grada.",Neutro,Neutro
"@neymarjr El Barça no te necesita, mejor ya vete a China ahí puedes hacer tus tonterías https://t.co/5gNoWCm4dp",Neutro,Neutro
"@pol_balletbo @DavidLeonRon @l_Alcazar Sacar 3 suplentes de titulares, dejar en banquillo a Bale o Isco...es que nadie puede hacerlo. Donde el Barça saca a Aleix, el Madrid saca a Asensio. Es que esto es muy bestia.",Neutro,Neutro
"@FCBarcelona Tant catalans que dieu que sou!! Hauríeu de ser els primers en donar prestigi a la #SupercopaCAT jugant-la amb jugadors del primer equip. Sinó la voleu jugar, que la jugui el @GironaFC visca #rcde i visca #republicacatalana https://t.co/p76DZUQZnR",Neutro,Neutro
"Le tienen tanto odio, que hasta le critican por decir la verdad. Si, el Barça a sido dominador absoluto de los últimos 20 años. Y en gran parte, gracias al propio Guardiola. Por eso le tienen tanto odio.",NoNeutro,Negativo
@DiegoACarranza7 Pues porque en títulos el Barça le supera... Que... La CL es lo único que importa? O podemos decir que el Barça va rumbo a ganar 7 de las últimas 10 ligas. Una puta locura. Copas del rey? Y demás que vienen adicionales. Sigue superándole en títulos.,Neutro,Neutro
"Verrati pierde contra el Barça y hay que traerlo. 
Verrati pierde contra el Madrid y es un paquete",NoNeutro,Negativo
Un inglés en el Barça 29 años después de Gary Lineker https://t.co/9op4aeTc2S,Neutro,Neutro
@TrotamundosSan jajajajjajajajajja.... que me meo �������� la mayoria de mi TL es del Madrid... yo paso bastante del fútbol la verdad... pero simpatizo mas con el Barça,NoNeutro,Positivo
Me ha gustado un vídeo de @YouTube (https://t.co/WAu4QtGLcs - BELLERIN Y ALABA ¿AL BARÇA? | CRISTIANO QUIERE INCENDIAR PARIS |,NoNeutro,Positivo
#CONMEBOLSudamericana #PrimeraRonda #Vuelta A las 19:15 juegan #GeneralDíaz vs #FCBarcelona con @fedebulos12 @FedeBuenoFOX y @nicolithitx por @FOXSportsArg 2,Neutro,Neutro
"Cada día tengo más claro que todos se crecen contra el Barça, cosa lógica somos los mejores!",NoNeutro,Positivo
Todo lo que veo y leo son elogios a Zidane. Se alaba su personalidad y valentía en la eliminatoria contra el PSG. Y es verdad. Igual que la demostró ante el Barça en el Bernabéu. Para mí también lo hizo bien aquel día.,NoNeutro,Positivo
"@caroguillenESPN Es un crack pero a sido tan determinante en sus equipos como #Messi o #Cristiano ambos ganadores de varios balones de oro, para tener ese sueldo... o bien comparemolos con #Ronaldinho Campeón mundial con brasil y de Champions con el #Barca igual que #Zidane en su era de jugador.!",NoNeutro,Positivo
"@Atleti @fclokomotiv La alineación qué va a ser para ganar por tres o para meter uno y echarnos atrás?..., o peor aún, para salir a perder 45 minutos y tres cambios como contra el Barcelona... ��",NoNeutro,Negativo
"@FCBarcelona @PinoHormail Con dos cojones FCB, pagamos mas de 1.000 € al año contratando 18 plataformas para ver todos los partidos de nuestro Bar¢a y lo echais por la unica tv q no se ve fuera de Catalunya, así, así se hace afición¡¡¡¡¡",NoNeutro,Negativo
@oskarjsf @miguelfar07 del Barca no me sirve ninguno. La prepotencia Blanca...,NoNeutro,Negativo
@FCBarcelona_es Una delicia ver este crecimiento... Un deleite y una fortuna verlo jugar. .. #messi x siempre...,NoNeutro,Positivo
"@MisterSeitan @FCBNOTICIAS Para mi andre gomes es un buen jugador, q no le salgan las cosas en el barca no desmerita lo gran jugador q es, y si valverde lo defiende y apoya tanto sera por algo q el ve en el y nosotros no, asi q dejen de criticarlo tanto porq uno no es el q esta alli viendo como trabaja el.",NoNeutro,Positivo
"@AlvaroCaceres82 @BorregaF Neymar costó 220. El Barça solo en dos se ha gastado 310, ahora tienes que sumar el resto. El año pasado no vendió a Neymar y se gastó 90 kilos en André Gomes y Alcácer que no juegan. En fin, que eres muy objetivo",Neutro,Neutro
"@Dari0_10 Probate en el Barça, te veo mucho potencial a vos",NoNeutro,Positivo
@Tuitbol @Atleti @ChelseaFC_Sp @SLBenfica @OficialCAP @OL Chelsea tiene más hinchas en Twitter que en Londres,Neutro,Neutro
Primero esta el asqueroso del Málaga pero es inevitable no pensar en el Barça vs Chelsea me animo a decir que va hacer el mismo partido que le hizo al city cobardes.,NoNeutro,Negativo
@mundodeportivo @MDpor_elmundo Igual de claro que lo tenia el Barça con Neymar el verano pasado al 200 por cien����,NoNeutro,Positivo
#Jugones Increíble él Madrid hace un partido amarrategui y sacas todo tipo de imágenes y del barca solo hablas de fallos de porteros,NoNeutro,Positivo
"@TodoRojo17 @idd_el @CristianEdison9 @FOXSportsArg El Real Madrid es la historia del Fútbol, Barça es moda igual que Boca...",NoNeutro,Positivo
El Barça se rie de todo el fútbol catalán https://t.co/LjSITYcm7e #RCDE https://t.co/WR94OCLtVG,NoNeutro,Positivo
"@Sergi_Badia Creo que hay equipos además del Barça que pueden eliminar perfectamente al Madrid.., el Bayern, el City..., el propio Chelsea..",Neutro,Neutro
"@JoseCarlosSoti7 @HectorCampelo @onceonce291 @PabIzqBla21 @marca @SanLorenzo @maluma Que tu a poco... vamos, cualquiera que siga mínimamente el fútbol y las gradas de animación, sea del Atleti, Madrid o Carabanchel sabe más que tú! Lo complicado es saber menos! No es cuestión de ser seguidor de un equipo u otro.",NoNeutro,Negativo
Si María fue figura en la final de UCL 2014 y contra el Barça en la UCL pasada hizo 2 goles..Su problema son musculares no de rendimiento en esos partidos https://t.co/8C6sLmSwmM,Neutro,Neutro
Robo en la tienda oficial del #Atletico en el Wanda Metropolitano.,NoNeutro,Negativo
"➡️ @luis_milla21 en @radioclubser: En Twitter leía el día del Barça B: ""Milla tiene que estar arrepintiéndose y volviéndose para Madrid"". Pero para nada. Yo estoy encantado y feliz de estar en este club. Es la oportunidad de mi vida.",NoNeutro,Positivo
"El Tottenham es por sí un equipo que provoca muchos corners y se enfrenta a un equipo italiano, nada más que añadir, confiamos en que señalen más de 5 veces el banderín a favor del equipo inglés.

Por otro lado hoy juegan la copa Barca y Español. Barcelona con Dembele y Alcacer.",Neutro,Neutro
"@kolo827 En TV en TV3, sino en la web del Barça en directo.",Neutro,Neutro
La Confederación Mundial de Peñas celebra su tercer aniversario https://t.co/mU6p7BoNGQ #barça #FCB #noticiasFCB https://t.co/DRQz5Z6s4B,Neutro,Neutro
@davidllora @pablosar92 @SeRgioYry_RP @pepiko7 @_Futbolero_ @PSG_inside Igual el problema es vuestro. Claro que se ha ayudado al Real Madrid en muchas ocasiones. Pero los robos más descarados en Champions League han sido los dos a favor del Barça.,NoNeutro,Negativo
"#Jugones Increíble , parece que él Madrid ha ganado algo a ver si con él barça haces lo mismo VERGÜENZA",NoNeutro,Negativo
"Críticas de la caverna a Guardiola por decir que el City no está a la altura del Barça porque dominó la última década/15/20 años.
Última década.
Barça: 26 títulos 
Madrid: 18 títulos 
Desde que debutó Messi. 
Barça: 30 
Madrid: 18 
Siglo XXI. 
Barça: 30 
Madrid: 25",NoNeutro,Negativo
"Chicharito quiere golear al Barca, no se conforma con golear a su inglesa Chaska Borek XD #joke @ChaskaBorek la llaman arrastrada",NoNeutro,Positivo
"@sergiocf971 @Rocu_dan Pues si hay muchos equipos en forma, lo mejor que puede hacer el Barca es espabilar. Si no lo veo mal, un fallo y adiós. El Madrid no falla en Champions y cada vez se lo creen más..",Neutro,Neutro
"Espero que la @UEFAcom_es sancione al @PSG_inside por las bengalas de ayer. Eso sí, con las Estalades no tuvieron miramientos y sancionaron al Barça #ChampionsLeague #fb",Neutro,Neutro
La clase que juega en el barca es de nivel medio bajo. Lo de alves ayer a cr7 imperdonable.Gentuza baja,NoNeutro,Negativo
Vaya partido mas aburrido. No ha habido ni una ocasión,Neutro,Neutro
